underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,implied_underlying_price_1545,active_underlying_price_1545,implied_volatility_1545,delta_1545,gamma_1545,theta_1545,vega_1545,rho_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
SPY,2023-08-25,SPY,2023-08-25,397.000,C,0.0000,0.0000,0.0000,0.0000,0,37,43.7100,37,43.8700,440.7800,440.8000,0.0000,440.7900,0.0000,0.9917,0.0012,0.0000,0.0009,0.0005,1,42.8600,37,43.2600,439.9400,439.9500,0.0000,37,
SPY,2023-08-25,SPY,2023-08-25,397.000,P,0.0100,0.0100,0.0100,0.0100,30,0,0.0000,8334,0.0100,440.7800,440.8000,0.0000,440.7900,3.7542,-0.0012,0.0003,-0.0050,0.0002,0.0000,0,0.0000,102,0.0100,439.9400,439.9500,0.0100,5031,
SPY,2023-08-25,SPY,2023-08-25,398.000,C,0.0000,0.0000,0.0000,0.0000,0,37,42.7200,37,42.8700,440.7800,440.8000,0.0000,440.7900,0.0000,0.9916,0.0012,0.0000,0.0009,0.0005,1,41.8600,37,42.2600,439.9400,439.9500,0.0000,51,
SPY,2023-08-25,SPY,2023-08-25,398.000,P,0.0100,0.0100,0.0100,0.0100,31,0,0.0000,8273,0.0100,440.7800,440.8000,0.0000,440.7900,3.6711,-0.0013,0.0003,-0.0050,0.0002,0.0000,0,0.0000,127,0.0100,439.9400,439.9500,0.0100,369,
SPY,2023-08-25,SPY,2023-08-25,399.000,C,0.0000,0.0000,0.0000,0.0000,0,37,41.7200,37,41.8700,440.7800,440.8000,0.0000,440.7900,0.0000,0.9914,0.0013,0.0000,0.0009,0.0005,1,40.6800,37,41.4200,439.9400,439.9500,0.0000,75,
SPY,2023-08-25,SPY,2023-08-25,399.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,8327,0.0100,440.7800,440.8000,0.0000,440.7900,3.5880,-0.0013,0.0003,-0.0050,0.0002,0.0000,0,0.0000,127,0.0100,439.9400,439.9500,0.0000,169,
SPY,2023-08-25,SPY,2023-08-25,400.000,C,38.7800,40.6800,36.6200,40.6800,52,37,40.7200,37,40.8700,440.7800,440.8000,0.0000,440.7900,0.0000,0.9912,0.0013,0.0000,0.0010,0.0005,1,39.6800,37,40.4200,439.9400,439.9500,38.5010,224,
SPY,2023-08-25,SPY,2023-08-25,400.000,P,0.0100,0.0100,0.0100,0.0100,169,0,0.0000,8170,0.0100,440.7800,440.8000,0.0000,440.7900,3.5050,-0.0013,0.0003,-0.0050,0.0002,0.0000,0,0.0000,1179,0.0100,439.9400,439.9500,0.0100,7940,
SPY,2023-08-25,SPY,2023-08-25,401.000,C,39.5900,39.5900,39.5900,39.5900,1,37,39.7200,37,39.8700,440.7800,440.8000,0.0000,440.7900,0.0000,0.9911,0.0014,0.0000,0.0010,0.0005,1,38.6800,37,39.4200,439.9400,439.9500,39.5900,57,
SPY,2023-08-25,SPY,2023-08-25,401.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,7058,0.0100,440.7800,440.8000,0.0000,440.7900,3.4220,-0.0013,0.0003,-0.0050,0.0002,0.0000,0,0.0000,366,0.0100,439.9400,439.9500,0.0000,1249,
SPY,2023-08-25,SPY,2023-08-25,402.000,C,35.7800,35.7800,35.7800,35.7800,1,37,38.7200,37,38.8700,440.7800,440.8000,0.0000,440.7900,0.0000,0.9909,0.0014,0.0000,0.0010,0.0005,1,37.6800,37,38.4200,439.9400,439.9500,35.7800,54,
SPY,2023-08-25,SPY,2023-08-25,402.000,P,0.0100,0.0100,0.0100,0.0100,30,0,0.0000,8175,0.0100,440.7800,440.8000,0.0000,440.7900,3.3392,-0.0014,0.0003,-0.0050,0.0002,0.0000,0,0.0000,127,0.0100,439.9400,439.9500,0.0100,347,
SPY,2023-08-25,SPY,2023-08-25,403.000,C,0.0000,0.0000,0.0000,0.0000,0,37,37.7200,37,37.8700,440.7800,440.8000,0.0000,440.7900,0.0000,0.9907,0.0015,0.0000,0.0010,0.0005,1,36.6800,37,37.4200,439.9400,439.9500,0.0000,59,
SPY,2023-08-25,SPY,2023-08-25,403.000,P,0.0100,0.0100,0.0100,0.0100,30,0,0.0000,8173,0.0100,440.7800,440.8000,0.0000,440.7900,3.2563,-0.0014,0.0003,-0.0050,0.0002,0.0000,0,0.0000,127,0.0100,439.9400,439.9500,0.0100,388,
SPY,2023-08-25,SPY,2023-08-25,404.000,C,0.0000,0.0000,0.0000,0.0000,0,37,36.7200,37,36.8700,440.7800,440.8000,0.0000,440.7900,0.0000,0.9905,0.0016,0.0000,0.0010,0.0005,1,35.6800,37,36.4200,439.9400,439.9500,0.0000,54,
SPY,2023-08-25,SPY,2023-08-25,404.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,8121,0.0100,440.7800,440.8000,0.0000,440.7900,3.1736,-0.0014,0.0004,-0.0050,0.0002,0.0000,0,0.0000,101,0.0100,439.9400,439.9500,0.0000,1022,
SPY,2023-08-25,SPY,2023-08-25,405.000,C,35.6300,35.6300,35.6300,35.6300,2,37,35.7200,37,35.8700,440.7800,440.8000,0.0000,440.7900,0.0000,0.9902,0.0016,0.0000,0.0011,0.0005,1,34.6800,37,35.2600,439.9400,439.9500,35.6300,66,
SPY,2023-08-25,SPY,2023-08-25,405.000,P,0.0100,0.0100,0.0100,0.0100,601,0,0.0000,8332,0.0100,440.7800,440.8000,0.0000,440.7900,3.0909,-0.0015,0.0004,-0.0050,0.0002,0.0000,0,0.0000,1663,0.0100,439.9400,439.9500,0.0100,3533,
SPY,2023-08-25,SPY,2023-08-25,406.000,C,0.0000,0.0000,0.0000,0.0000,0,37,34.7200,37,34.8700,440.7800,440.8000,0.0000,440.7900,0.0000,0.9900,0.0017,0.0000,0.0011,0.0005,1,33.8700,37,34.2600,439.9400,439.9500,0.0000,56,
SPY,2023-08-25,SPY,2023-08-25,406.000,P,0.0100,0.0100,0.0100,0.0100,175,0,0.0000,8942,0.0100,440.7800,440.8000,0.0000,440.7900,3.0082,-0.0015,0.0004,-0.0050,0.0002,0.0000,0,0.0000,1541,0.0100,439.9400,439.9500,0.0100,1160,
SPY,2023-08-25,SPY,2023-08-25,407.000,C,0.0000,0.0000,0.0000,0.0000,0,37,33.7200,37,33.8700,440.7800,440.8000,0.0000,440.7900,0.0000,0.9898,0.0018,0.0000,0.0011,0.0005,1,32.6800,37,33.4200,439.9400,439.9500,0.0000,93,
SPY,2023-08-25,SPY,2023-08-25,407.000,P,0.0100,0.0100,0.0100,0.0100,52,0,0.0000,8078,0.0100,440.7800,440.8000,0.0000,440.7900,2.9256,-0.0015,0.0004,-0.0050,0.0002,0.0000,0,0.0000,823,0.0100,439.9400,439.9500,0.0100,818,
SPY,2023-08-25,SPY,2023-08-25,408.000,C,0.0000,0.0000,0.0000,0.0000,0,37,32.7200,37,32.8700,440.7800,440.8000,0.0000,440.7900,0.0000,0.9895,0.0019,0.0000,0.0011,0.0005,1,31.6800,37,32.4200,439.9400,439.9500,0.0000,71,
SPY,2023-08-25,SPY,2023-08-25,408.000,P,0.0100,0.0100,0.0100,0.0100,3,0,0.0000,7604,0.0100,440.7800,440.8000,0.0000,440.7900,2.8430,-0.0016,0.0004,-0.0050,0.0002,0.0000,0,0.0000,700,0.0100,439.9400,439.9500,0.0100,1231,
SPY,2023-08-25,SPY,2023-08-25,409.000,C,29.3500,29.3500,29.3500,29.3500,1,37,31.7200,37,31.8700,440.7800,440.8000,0.0000,440.7900,0.0000,0.9892,0.0020,0.0000,0.0012,0.0005,1,30.8600,37,31.4200,439.9400,439.9500,29.3500,36,
SPY,2023-08-25,SPY,2023-08-25,409.000,P,0.0100,0.0100,0.0100,0.0100,285,0,0.0000,7246,0.0100,440.7800,440.8000,0.0000,440.7900,2.7605,-0.0016,0.0005,-0.0050,0.0002,0.0000,0,0.0000,706,0.0100,439.9400,439.9500,0.0100,1195,
SPY,2023-08-25,SPY,2023-08-25,410.000,C,29.6000,30.4300,25.5100,29.7400,129,37,30.7200,37,30.8700,440.7800,440.8000,0.0000,440.7900,0.0000,0.9890,0.0021,0.0000,0.0012,0.0005,1,29.6800,37,30.4300,439.9400,439.9500,29.4238,135,
SPY,2023-08-25,SPY,2023-08-25,410.000,P,0.0100,0.0100,0.0100,0.0100,160,0,0.0000,7375,0.0100,440.7800,440.8000,0.0000,440.7900,2.6779,-0.0017,0.0005,-0.0050,0.0002,0.0000,0,0.0000,702,0.0100,439.9400,439.9500,0.0100,6551,
SPY,2023-08-25,SPY,2023-08-25,411.000,C,0.0000,0.0000,0.0000,0.0000,0,37,29.7200,37,29.8700,440.7800,440.8000,0.0000,440.7900,0.0000,0.9887,0.0022,0.0000,0.0012,0.0005,1,28.6800,37,29.4300,439.9400,439.9500,0.0000,39,
SPY,2023-08-25,SPY,2023-08-25,411.000,P,0.0100,0.0100,0.0100,0.0100,34,0,0.0000,6956,0.0100,440.7800,440.8000,0.0000,440.7900,2.5954,-0.0017,0.0005,-0.0050,0.0002,0.0000,0,0.0000,583,0.0100,439.9400,439.9500,0.0100,2384,
SPY,2023-08-25,SPY,2023-08-25,412.000,C,25.6600,25.9500,25.6600,25.9500,4,37,28.7200,37,28.8700,440.7800,440.8000,0.0000,440.7900,0.0000,0.9883,0.0023,0.0000,0.0012,0.0005,1,27.6800,37,28.4300,439.9400,439.9500,25.7775,54,
SPY,2023-08-25,SPY,2023-08-25,412.000,P,0.0100,0.0100,0.0100,0.0100,24,0,0.0000,7127,0.0100,440.7800,440.8000,0.0000,440.7900,2.5129,-0.0018,0.0006,-0.0050,0.0002,0.0000,0,0.0000,583,0.0100,439.9400,439.9500,0.0100,2621,
SPY,2023-08-25,SPY,2023-08-25,413.000,C,26.9600,26.9600,26.9600,26.9600,1,37,27.7200,37,27.8700,440.7800,440.8000,0.0000,440.7900,0.0000,0.9880,0.0024,0.0000,0.0013,0.0005,1,26.6800,37,27.2500,439.9400,439.9500,26.9600,64,
SPY,2023-08-25,SPY,2023-08-25,413.000,P,0.0100,0.0100,0.0100,0.0100,7,0,0.0000,7056,0.0100,440.7800,440.8000,0.0000,440.7900,2.4303,-0.0018,0.0006,-0.0050,0.0002,0.0000,0,0.0000,586,0.0100,439.9400,439.9500,0.0100,2274,
SPY,2023-08-25,SPY,2023-08-25,414.000,C,26.1400,26.1400,26.1400,26.1400,2,37,26.7200,37,26.8700,440.7800,440.8000,0.0000,440.7900,0.0000,0.9876,0.0026,0.0000,0.0013,0.0005,1,25.8600,111,26.4300,439.9400,439.9500,26.1400,69,
SPY,2023-08-25,SPY,2023-08-25,414.000,P,0.0100,0.0100,0.0100,0.0100,6,0,0.0000,6994,0.0100,440.7800,440.8000,0.0000,440.7900,2.3478,-0.0019,0.0006,-0.0050,0.0002,0.0000,0,0.0000,824,0.0100,439.9400,439.9500,0.0100,5833,
SPY,2023-08-25,SPY,2023-08-25,415.000,C,24.1700,25.4900,20.1100,24.8700,64,74,25.7200,74,25.8600,440.7800,440.8000,0.0000,440.7900,0.0000,0.9873,0.0028,0.0000,0.0013,0.0005,1,24.6800,111,25.4300,439.9400,439.9500,23.2533,331,
SPY,2023-08-25,SPY,2023-08-25,415.000,P,0.0100,0.0100,0.0100,0.0100,137,0,0.0000,7417,0.0100,440.7800,440.8000,0.0000,440.7900,2.2652,-0.0020,0.0007,-0.0050,0.0003,0.0000,0,0.0000,822,0.0100,439.9400,439.9500,0.0100,4629,
SPY,2023-08-25,SPY,2023-08-25,416.000,C,22.9800,22.9800,22.9800,22.9800,6,74,24.7200,74,24.8600,440.7800,440.8000,0.0000,440.7900,0.0000,0.9869,0.0029,0.0000,0.0014,0.0005,1,23.8600,111,24.4300,439.9400,439.9500,22.9800,71,
SPY,2023-08-25,SPY,2023-08-25,416.000,P,0.0100,0.0100,0.0100,0.0100,12,0,0.0000,7259,0.0100,440.7800,440.8000,0.0000,440.7900,2.1826,-0.0020,0.0007,-0.0050,0.0003,0.0000,0,0.0000,701,0.0100,439.9400,439.9500,0.0100,2201,
SPY,2023-08-25,SPY,2023-08-25,417.000,C,0.0000,0.0000,0.0000,0.0000,0,74,23.7200,74,23.8600,440.7800,440.8000,0.0000,440.7900,0.0000,0.9864,0.0031,0.0000,0.0014,0.0005,1,22.8600,111,23.4300,439.9400,439.9500,0.0000,84,
SPY,2023-08-25,SPY,2023-08-25,417.000,P,0.0100,0.0100,0.0100,0.0100,13,0,0.0000,7135,0.0100,440.7800,440.8000,0.0000,440.7900,2.0999,-0.0021,0.0008,-0.0050,0.0003,0.0000,0,0.0000,706,0.0100,439.9400,439.9500,0.0100,1977,
SPY,2023-08-25,SPY,2023-08-25,418.000,C,22.0600,22.0900,21.9700,21.9700,4,74,22.7200,74,22.8600,440.7800,440.8000,0.0000,440.7900,0.0000,0.9859,0.0033,0.0000,0.0015,0.0005,1,21.6800,111,22.3900,439.9400,439.9500,22.0225,99,
SPY,2023-08-25,SPY,2023-08-25,418.000,P,0.0100,0.0100,0.0100,0.0100,50,0,0.0000,7409,0.0100,440.7800,440.8000,0.0000,440.7900,2.0172,-0.0022,0.0008,-0.0050,0.0003,0.0000,0,0.0000,582,0.0100,439.9400,439.9500,0.0100,2754,
SPY,2023-08-25,SPY,2023-08-25,419.000,C,16.7200,20.9900,16.7200,20.9900,14,74,21.7200,74,21.8600,440.7800,440.8000,0.0000,440.7900,0.0000,0.9854,0.0036,0.0000,0.0015,0.0005,1,20.6800,111,21.3900,439.9400,439.9500,20.3800,99,
SPY,2023-08-25,SPY,2023-08-25,419.000,P,0.0100,0.0100,0.0100,0.0100,65,0,0.0000,14216,0.0100,440.7800,440.8000,0.0000,440.7900,1.9344,-0.0023,0.0009,-0.0050,0.0003,0.0000,0,0.0000,586,0.0100,439.9400,439.9500,0.0100,3209,
SPY,2023-08-25,SPY,2023-08-25,420.000,C,18.7400,21.1500,17.3000,20.2000,201,74,20.7100,74,20.8600,440.7800,440.8000,0.0000,440.7900,0.0000,0.9849,0.0039,0.0000,0.0016,0.0005,1,19.6800,111,20.2600,439.9400,439.9500,19.9507,592,
SPY,2023-08-25,SPY,2023-08-25,420.000,P,0.0100,0.0100,0.0100,0.0100,269,0,0.0000,13951,0.0100,440.7800,440.8000,0.0000,440.7900,1.8515,-0.0023,0.0010,-0.0050,0.0003,0.0000,0,0.0000,580,0.0100,439.9400,439.9500,0.0100,27260,
SPY,2023-08-25,SPY,2023-08-25,421.000,C,14.8800,19.5800,14.0100,18.9900,23,74,19.7100,74,19.8600,440.7800,440.8000,0.0000,440.7900,0.0000,0.9843,0.0042,0.0000,0.0016,0.0005,1,18.6800,111,19.3900,439.9400,439.9500,17.6657,123,
SPY,2023-08-25,SPY,2023-08-25,421.000,P,0.0100,0.0300,0.0100,0.0100,207,0,0.0000,13279,0.0100,440.7800,440.8000,0.0000,440.7900,1.7685,-0.0024,0.0011,-0.0050,0.0003,0.0000,0,0.0000,583,0.0100,439.9400,439.9500,0.0102,6218,
SPY,2023-08-25,SPY,2023-08-25,422.000,C,15.4100,18.6800,15.4100,17.6300,17,74,18.7100,74,18.8600,440.7800,440.8000,0.0000,440.7900,0.0000,0.9836,0.0045,0.0000,0.0017,0.0005,1,17.8700,111,18.4300,439.9400,439.9500,17.5041,147,
SPY,2023-08-25,SPY,2023-08-25,422.000,P,0.0100,0.0100,0.0100,0.0100,1261,0,0.0000,13201,0.0100,440.7800,440.8000,0.0000,440.7900,1.6854,-0.0026,0.0012,-0.0050,0.0003,0.0000,0,0.0000,702,0.0100,439.9400,439.9500,0.0100,6496,
SPY,2023-08-25,SPY,2023-08-25,423.000,C,14.7900,14.9600,12.4600,14.4700,17,74,17.7100,74,17.8600,440.7800,440.8000,0.0000,440.7900,0.0000,0.9829,0.0049,0.0000,0.0017,0.0005,1,16.8700,111,17.4300,439.9400,439.9500,14.5429,511,
SPY,2023-08-25,SPY,2023-08-25,423.000,P,0.0100,0.0200,0.0100,0.0100,880,0,0.0000,13411,0.0100,440.7800,440.8000,0.0000,440.7900,1.6021,-0.0027,0.0013,-0.0050,0.0003,0.0000,0,0.0000,711,0.0100,439.9400,439.9500,0.0101,5465,
SPY,2023-08-25,SPY,2023-08-25,424.000,C,14.9000,16.4800,13.2500,16.4800,87,74,16.7100,74,16.8600,440.7800,440.8000,0.0000,440.7900,0.0000,0.9821,0.0054,0.0000,0.0018,0.0005,1,15.8700,111,16.2600,439.9400,439.9500,15.6878,116,
SPY,2023-08-25,SPY,2023-08-25,424.000,P,0.0100,0.0400,0.0100,0.0100,7737,0,0.0000,13294,0.0100,440.7800,440.8000,0.0000,440.7900,1.5187,-0.0028,0.0014,-0.0050,0.0004,0.0000,0,0.0000,1160,0.0100,439.9400,439.9500,0.0102,6709,
SPY,2023-08-25,SPY,2023-08-25,425.000,C,13.6400,15.5200,10.5600,15.1000,49,74,15.7100,74,15.8600,440.7800,440.8000,0.0000,440.7900,0.0000,0.9813,0.0059,0.0000,0.0019,0.0005,1,14.8700,111,15.4300,439.9400,439.9500,13.3022,251,
SPY,2023-08-25,SPY,2023-08-25,425.000,P,0.0100,0.0300,0.0100,0.0100,35708,0,0.0000,12040,0.0100,440.7800,440.8000,0.0000,440.7900,1.4351,-0.0030,0.0015,-0.0050,0.0004,0.0000,0,0.0000,584,0.0100,439.9400,439.9500,0.0117,49600,
SPY,2023-08-25,SPY,2023-08-25,426.000,C,12.5200,14.7300,10.2900,13.9700,28,74,14.7100,74,14.8600,440.7800,440.8000,0.0000,440.7900,0.0000,0.9803,0.0065,0.0000,0.0020,0.0005,1,13.6800,111,14.4300,439.9400,439.9500,12.2814,352,
SPY,2023-08-25,SPY,2023-08-25,426.000,P,0.0100,0.0400,0.0100,0.0100,15508,0,0.0000,12824,0.0100,440.7800,440.8000,0.0000,440.7900,1.3512,-0.0031,0.0017,-0.0050,0.0004,0.0000,0,0.0000,581,0.0100,439.9400,439.9500,0.0142,24054,
SPY,2023-08-25,SPY,2023-08-25,427.000,C,11.7500,14.0000,8.6000,14.0000,55,74,13.7100,74,13.8600,440.7800,440.8000,0.0000,440.7900,0.0000,0.9792,0.0073,0.0000,0.0021,0.0005,1,12.6800,111,13.3700,439.9400,439.9500,11.4436,277,
SPY,2023-08-25,SPY,2023-08-25,427.000,P,0.0200,0.0500,0.0100,0.0100,8685,0,0.0000,12869,0.0100,440.7800,440.8000,0.0000,440.7900,1.2671,-0.0033,0.0019,-0.0050,0.0004,0.0000,0,0.0000,682,0.0100,439.9400,439.9500,0.0195,16054,
SPY,2023-08-25,SPY,2023-08-25,428.000,C,10.7200,12.8600,7.4500,12.8600,201,76,12.7100,79,12.8600,440.7800,440.8000,0.0000,440.7900,0.0000,0.9780,0.0081,0.0000,0.0022,0.0005,1,11.8700,111,12.3700,439.9400,439.9500,11.0138,137,
SPY,2023-08-25,SPY,2023-08-25,428.000,P,0.0200,0.0800,0.0100,0.0100,12886,0,0.0000,12759,0.0100,440.7800,440.8000,0.0000,440.7900,1.1828,-0.0035,0.0022,-0.0050,0.0004,0.0000,0,0.0000,683,0.0100,439.9400,439.9500,0.0314,10109,
SPY,2023-08-25,SPY,2023-08-25,429.000,C,10.1000,11.8100,6.1800,10.9600,582,90,11.7300,90,11.8500,440.7800,440.8000,0.0000,440.7900,0.0000,0.9800,0.0083,0.0000,0.0020,0.0005,1,10.8700,111,11.3700,439.9400,439.9500,9.8589,654,
SPY,2023-08-25,SPY,2023-08-25,429.000,P,0.0400,0.1200,0.0100,0.0100,25246,0,0.0000,12382,0.0100,440.7800,440.8000,0.0000,440.7900,1.0980,-0.0038,0.0025,-0.0050,0.0005,0.0000,0,0.0000,583,0.0100,439.9400,439.9500,0.0459,13780,
SPY,2023-08-25,SPY,2023-08-25,430.000,C,8.5700,11.1100,5.4000,9.9800,1466,90,10.7300,90,10.8500,440.7800,440.8000,0.0000,440.7900,0.0000,0.9786,0.0095,0.0000,0.0021,0.0005,1,9.8700,116,10.3700,439.9400,439.9500,8.9091,2799,
SPY,2023-08-25,SPY,2023-08-25,430.000,P,0.0400,0.2000,0.0100,0.0100,106966,0,0.0000,12363,0.0100,440.7800,440.8000,0.0000,440.7900,1.0129,-0.0041,0.0029,-0.0050,0.0005,0.0000,0,0.0000,1271,0.0100,439.9400,439.9500,0.0589,46606,
SPY,2023-08-25,SPY,2023-08-25,431.000,C,7.7900,10.0700,4.3500,9.0900,931,90,9.7300,90,9.8500,440.7800,440.8000,0.0000,440.7900,0.0000,0.9731,0.0121,0.0000,0.0026,0.0005,1,8.6800,111,9.3700,439.9400,439.9500,7.2985,1922,
SPY,2023-08-25,SPY,2023-08-25,431.000,P,0.1000,0.3100,0.0100,0.0100,65186,0,0.0000,12149,0.0100,440.7800,440.8000,0.0000,440.7900,0.9273,-0.0044,0.0034,-0.0050,0.0005,0.0000,0,0.0000,821,0.0100,439.9400,439.9500,0.1072,19549,
SPY,2023-08-25,SPY,2023-08-25,432.000,C,6.6900,8.7800,3.6000,7.7300,927,90,8.7500,90,8.8500,440.7800,440.8000,0.0000,440.7900,0.0000,0.9709,0.0141,0.0000,0.0027,0.0005,1,7.8700,116,8.3700,439.9400,439.9500,6.3561,4562,
SPY,2023-08-25,SPY,2023-08-25,432.000,P,0.1200,0.4700,0.0100,0.0200,91701,0,0.0000,10245,0.0100,440.7800,440.8000,0.0000,440.7900,0.8411,-0.0048,0.0041,-0.0050,0.0006,0.0000,0,0.0000,401,0.0100,439.9400,439.9500,0.1583,21325,
SPY,2023-08-25,SPY,2023-08-25,433.000,C,6.2500,8.1500,2.8300,6.9000,2492,83,7.7400,90,7.8600,440.7800,440.8000,0.0000,440.7900,0.0000,0.9682,0.0168,0.0000,0.0030,0.0005,1,6.8700,111,7.3700,439.9400,439.9500,4.9994,3870,
SPY,2023-08-25,SPY,2023-08-25,433.000,P,0.1900,0.7000,0.0100,0.0100,133758,0,0.0000,10066,0.0100,440.7800,440.8000,0.0000,440.7900,0.7543,-0.0053,0.0049,-0.0050,0.0006,0.0000,0,0.0000,361,0.0100,439.9400,439.9500,0.2471,20230,
SPY,2023-08-25,SPY,2023-08-25,434.000,C,5.0300,7.2500,2.0400,5.7300,7694,76,6.7200,91,6.8600,440.7800,440.8000,0.0000,440.7900,0.0000,0.9649,0.0205,0.0000,0.0032,0.0005,1,5.8700,350,6.2900,439.9400,439.9500,3.4826,5895,
SPY,2023-08-25,SPY,2023-08-25,434.000,P,0.2900,1.0200,0.0100,0.0100,134678,0,0.0000,9694,0.0100,440.7800,440.8000,0.0000,440.7900,0.6668,-0.0059,0.0062,-0.0050,0.0007,0.0000,0,0.0000,678,0.0100,439.9400,439.9500,0.4081,24175,
SPY,2023-08-25,SPY,2023-08-25,435.000,C,4.0600,6.2100,1.4700,5.0500,28296,83,5.7500,91,5.8500,440.7800,440.8000,0.0000,440.7900,0.0000,0.9721,0.0210,0.0000,0.0027,0.0005,1,4.6800,350,5.3700,439.9400,439.9500,2.4959,7559,
SPY,2023-08-25,SPY,2023-08-25,435.000,P,0.4400,1.4500,0.0100,0.0100,287054,0,0.0000,11035,0.0100,440.7800,440.8000,0.0000,440.7900,0.5782,-0.0067,0.0080,-0.0050,0.0008,0.0000,0,0.0000,917,0.0100,439.9400,439.9500,0.5194,41039,
SPY,2023-08-25,SPY,2023-08-25,436.000,C,3.3200,5.4100,0.9900,3.8900,58392,83,4.7500,91,4.8600,440.7800,440.8000,0.0000,440.7900,0.4492,0.9957,0.0069,-0.0023,0.0005,0.0005,25,3.9900,25,4.1200,439.9400,439.9500,1.9926,7749,
SPY,2023-08-25,SPY,2023-08-25,436.000,P,0.6500,1.9700,0.0100,0.0100,310303,987,0.0100,13205,0.0200,440.7800,440.8000,0.0000,440.7900,0.5647,-0.0182,0.0194,-0.0150,0.0019,-0.0000,0,0.0000,512,0.0100,439.9400,439.9500,0.7054,39355,
SPY,2023-08-25,SPY,2023-08-25,437.000,C,2.6000,4.5000,0.6300,3.0000,124329,90,3.7700,90,3.8600,440.7800,440.8000,0.0000,440.7900,0.4173,0.9874,0.0192,-0.0073,0.0014,0.0005,25,2.9700,25,3.1400,439.9400,439.9500,1.6254,10043,
SPY,2023-08-25,SPY,2023-08-25,437.000,P,0.9500,2.6100,0.0100,0.0100,370386,7353,0.0100,12058,0.0200,440.7800,440.8000,0.0000,440.7900,0.4622,-0.0217,0.0275,-0.0150,0.0022,-0.0000,0,0.0000,1290,0.0100,439.9400,439.9500,0.8315,16231,
SPY,2023-08-25,SPY,2023-08-25,438.000,C,1.9900,3.6800,0.3800,2.0900,229602,91,2.7800,91,2.8600,440.7800,440.8000,0.0000,440.7900,0.3458,0.9764,0.0395,-0.0123,0.0024,0.0005,100,2.0300,25,2.1200,439.9400,439.9500,1.2668,9366,
SPY,2023-08-25,SPY,2023-08-25,438.000,P,1.3400,3.3600,0.0100,0.0100,351357,819,0.0200,11346,0.0300,440.7800,440.8000,0.0000,440.7900,0.3901,-0.0393,0.0534,-0.0250,0.0036,-0.0000,0,0.0000,1643,0.0100,439.9400,439.9500,1.0783,15236,
SPY,2023-08-25,SPY,2023-08-25,439.000,C,1.5100,2.9000,0.2100,1.0800,318737,76,1.8200,549,1.8500,440.7800,440.8000,0.0000,440.7900,0.2777,0.9432,0.1007,-0.0273,0.0049,0.0005,75,1.0000,25,1.1200,439.9400,439.9500,1.0480,17348,
SPY,2023-08-25,SPY,2023-08-25,439.000,P,1.8100,4.1700,0.0100,0.0100,264568,1169,0.0400,6436,0.0500,440.7800,440.8000,0.0000,440.7900,0.3109,-0.0787,0.1158,-0.0450,0.0062,-0.0000,0,0.0000,7392,0.0100,439.9400,439.9500,1.0687,16986,
SPY,2023-08-25,SPY,2023-08-25,440.000,C,1.0500,2.2200,0.0900,0.1500,388822,46,0.9000,154,0.9500,440.7800,440.8000,0.0000,440.7900,0.2491,0.7815,0.2903,-0.1273,0.0122,0.0004,126,0.1400,59,0.1600,439.9400,439.9500,0.7274,32651,
SPY,2023-08-25,SPY,2023-08-25,440.000,P,2.3700,5.0600,0.0800,0.1200,199668,1056,0.1200,694,0.1300,440.7800,440.8000,0.0000,440.7900,0.2471,-0.2167,0.2912,-0.1250,0.0121,-0.0001,8,0.1000,54,0.1100,439.9400,439.9500,1.0035,27295,
SPY,2023-08-25,SPY,2023-08-25,441.000,C,0.7300,1.5900,0.0100,0.0100,261509,99,0.2700,291,0.2800,440.7800,440.8000,0.0000,440.7900,0.2218,0.4077,0.4291,-0.2650,0.0159,0.0002,0,0.0000,572,0.0100,439.9400,439.9500,0.4531,17981,
SPY,2023-08-25,SPY,2023-08-25,441.000,P,3.1000,6.0000,0.3400,1.0000,116602,165,0.4700,50,0.4800,440.7800,440.8000,0.0000,440.7900,0.2266,-0.5904,0.4205,-0.2727,0.0159,-0.0003,1,0.9500,25,1.0100,439.9400,439.9500,1.1512,13322,
SPY,2023-08-25,SPY,2023-08-25,442.000,C,0.4900,1.0900,0.0100,0.0100,226337,3376,0.0400,1917,0.0500,440.7800,440.8000,0.0000,440.7900,0.2320,0.1006,0.1862,-0.0450,0.0075,0.0001,0,0.0000,823,0.0100,439.9400,439.9500,0.2500,23207,
SPY,2023-08-25,SPY,2023-08-25,442.000,P,3.7500,7.0000,0.9400,1.9800,17401,75,1.2200,91,1.2800,440.7800,440.8000,0.0000,440.7900,0.2480,-0.8841,0.1930,-0.0577,0.0082,-0.0004,25,1.8800,25,2.0100,439.9400,439.9500,2.2340,31457,
